gamePk,home_offense,home_power,home_clutch,home_r_oppBa,home_r_oppBb,home_r_oppEr,home_s_oppBa,home_s_oppBb,home_s_oppEr,away_offense,away_power,away_clutch,away_r_oppBa,away_r_oppBb,away_r_oppEr,away_s_oppBa,away_s_oppBb,away_s_oppEr
566281,0.3167701863354037,0.13013698630136986,0.27450980392156865,0.22560975609756098,0.08888888888888889,0.2641509433962264,0.2589211597808874,0.0890089780908843,0.3682156735999902,0.3526315789473684,0.22285714285714286,0.44776119402985076,0.2823529411764706,0.15422885572139303,0.43037974683544306,0.2587849754211505,0.08906341591145557,0.36841044495814873
567461,0.35365853658536583,0.16428571428571428,0.29310344827586204,0.2235294117647059,0.09090909090909091,0.23636363636363636,0.2589211207019281,0.08900816847036781,0.3682151082450484,0.2643171806167401,0.07960199004975124,0.16666666666666666,0.17894736842105263,0.08653846153846154,0.2692307692307692,0.2587849754211505,0.08906341591145557,0.36841044495814873
566870,0.26804123711340205,0.13636363636363635,0.3269230769230769,0.18407960199004975,0.10666666666666667,0.19672131147540983,0.2589198642712079,0.089009536949882,0.36821215948042574,0.31016042780748665,0.1411764705882353,0.3793103448275862,0.2375,0.15343915343915343,0.2835820895522388,0.2587849754211505,0.08906341591145557,0.36841044495814873
567365,0.32338308457711445,0.15591397849462366,0.3384615384615385,0.24528301886792453,0.08225108225108226,0.38028169014084506,0.25892145809640155,0.08900727527578459,0.36821975605861473,0.3645833333333333,0.11560693641618497,0.42857142857142855,0.27932960893854747,0.07253886010362694,0.25,0.2587849754211505,0.08906341591145557,0.36841044495814873
566181,0.36885245901639346,0.10309278350515463,0.28888888888888886,0.1782178217821782,0.13675213675213677,0.2647058823529412,0.25892112297305697,0.08900937383163818,0.3682168013358156,0.32653061224489793,0.22093023255813954,0.375,0.2360248447204969,0.13903743315508021,0.359375,0.2587849754211505,0.08906341591145557,0.36841044495814873
567158,0.3918918918918919,0.18699186991869918,0.3275862068965517,0.2459016393442623,0.17567567567567569,0.4107142857142857,0.2589221472291186,0.08900935163121042,0.36821567060423976,0.4166666666666667,0.19863013698630136,0.4,0.291044776119403,0.16770186335403728,0.3484848484848485,0.2587849754211505,0.08906341591145557,0.36841044495814873
566768,0.3442622950819672,0.23417721518987342,0.47619047619047616,0.327683615819209,0.12807881773399016,0.40476190476190477,0.25892381693153593,0.08901023036146213,0.3682208480633188,0.31627906976744186,0.13917525773195877,0.22058823529411764,0.1956521739130435,0.05154639175257732,0.32608695652173914,0.2587849754211505,0.08906341591145557,0.36841044495814873
566092,0.2937062937062937,0.18846153846153846,0.35714285714285715,0.1828793774319066,0.10452961672473868,0.24675324675324675,0.258917779270162,0.08900862676359315,0.36821438222396913,0.29385964912280704,0.14354066985645933,0.3582089552238806,0.26865671641791045,0.11842105263157894,0.41975308641975306,0.2587849754211505,0.08906341591145557,0.36841044495814873
565805,0.411522633744856,0.2780487804878049,0.46,0.2579185520361991,0.05555555555555555,0.4,0.2589202505182627,0.08900727005813004,0.3682181790265623,0.2608695652173913,0.09895833333333333,0.25925925925925924,0.2391304347826087,0.08,0.2,0.2587849754211505,0.08906341591145557,0.36841044495814873
565510,0.2548262548262548,0.08695652173913043,0.18181818181818182,0.17647058823529413,0.09053497942386832,0.2459016393442623,0.25892170962804045,0.08900882017033757,0.36821849744620055,0.3027027027027027,0.14792899408284024,0.4642857142857143,0.27011494252873564,0.13,0.3698630136986301,0.2587841118931066,0.08906335583363481,0.36841080684932553
565990,0.3620689655172414,0.1201923076923077,0.4166666666666667,0.2676056338028169,0.07391304347826087,0.2702702702702703,0.25892170962804045,0.08900882017033757,0.36821849744620055,0.3375,0.1724137931034483,0.3888888888888889,0.2978723404255319,0.10047846889952153,0.42857142857142855,0.2587845058438161,0.08906367507390917,0.36840940060996324
564930,0.3,0.13930348258706468,0.3787878787878788,0.24175824175824176,0.14150943396226415,0.2702702702702703,0.25892170962804045,0.08900882017033757,0.36821849744620055,0.3387096774193548,0.125,0.2698412698412698,0.20603015075376885,0.091324200913242,0.2459016393442623,0.25878382056726007,0.08906317916404971,0.3684067085473746
566093,0.2937062937062937,0.18846153846153846,0.35714285714285715,0.1828793774319066,0.10452961672473868,0.24675324675324675,0.258917779270162,0.08900862676359315,0.36821438222396913,0.29411764705882354,0.1485148514851485,0.36923076923076925,0.27461139896373055,0.11059907834101383,0.44155844155844154,0.2587849754211505,0.08906341591145557,0.36841044495814873
565318,0.24277456647398843,0.07051282051282051,0.30952380952380953,0.22981366459627328,0.10555555555555556,0.3392857142857143,0.25892133813843476,0.0890092954544831,0.36821732801876883,0.2857142857142857,0.16176470588235295,0.34375,0.17567567567567569,0.09387755102040816,0.1935483870967742,0.2587818256202214,0.0890636580235621,0.3684026905685815
566182,0.3716216216216216,0.11764705882352941,0.2909090909090909,0.1893939393939394,0.12582781456953643,0.3181818181818182,0.25892024300021876,0.08900884102442848,0.36821672099482716,0.24848484848484848,0.10738255033557047,0.2682926829268293,0.21341463414634146,0.16751269035532995,0.22058823529411764,0.25878333355109295,0.08906574202276434,0.3684064273019867
567159,0.40217391304347827,0.1986754966887417,0.33783783783783783,0.2569444444444444,0.16279069767441862,0.35384615384615387,0.2589224430479592,0.08900961147071265,0.3682138941860358,0.41262135922330095,0.17777777777777778,0.3764705882352941,0.2865853658536585,0.17587939698492464,0.35365853658536583,0.2587849754211505,0.08906341591145557,0.36841044495814873
564734,0.24880382775119617,0.06282722513089005,0.25,0.23118279569892472,0.08823529411764706,0.32786885245901637,0.25892170962804045,0.08900882017033757,0.36821849744620055,0.3333333333333333,0.2192513368983957,0.4722222222222222,0.3062200956937799,0.11814345991561181,0.3695652173913043,0.2587866738599413,0.08906471609223902,0.36841080699793655
567263,0.31958762886597936,0.15028901734104047,0.41935483870967744,0.2077922077922078,0.08875739644970414,0.425531914893617,0.25892170962804045,0.08900882017033757,0.36821849744620055,0.36774193548387096,0.26394052044609667,0.4824561403508772,0.22545454545454546,0.08333333333333333,0.2413793103448276,0.2587848232746372,0.08906193242045363,0.3684074318928913
565413,0.2565217391304348,0.09259259259259259,0.2711864406779661,0.2171945701357466,0.11244979919678715,0.3157894736842105,0.25892170962804045,0.08900882017033757,0.36821849744620055,0.4043321299638989,0.27350427350427353,0.45535714285714285,0.2490118577075099,0.055970149253731345,0.3974358974358974,0.2587834718626219,0.08906179488323886,0.368410164018276
566567,0.3146551724137931,0.22926829268292684,0.3972602739726027,0.23115577889447236,0.14224137931034483,0.34177215189873417,0.25892170962804045,0.08900882017033757,0.36821849744620055,0.31896551724137934,0.1523809523809524,0.3108108108108108,0.2398190045248869,0.08298755186721991,0.2876712328767123,0.2587849415389724,0.08906307378092823,0.36840646757053863
566471,0.2594142259414226,0.11261261261261261,0.27419354838709675,0.2372093023255814,0.08898305084745763,0.2361111111111111,0.25892170962804045,0.08900882017033757,0.36821849744620055,0.2880658436213992,0.1085972850678733,0.3142857142857143,0.18018018018018017,0.07112970711297072,0.19298245614035087,0.25878263264896717,0.08906266620679429,0.36840803445124815
566183,0.3651685393258427,0.10067114093959731,0.27692307692307694,0.18787878787878787,0.12234042553191489,0.25925925925925924,0.25891985925349154,0.08900914526548506,0.368215024904344,0.25870646766169153,0.10555555555555556,0.21153846153846154,0.22959183673469388,0.14410480349344978,0.21794871794871795,0.25878333355109295,0.08906574202276434,0.3684064273019867
567062,0.4321608040201005,0.2721518987341772,0.45348837209302323,0.24539877300613497,0.13297872340425532,0.3230769230769231,0.2589211572816066,0.08901048634659915,0.3682157539373328,0.3645833333333333,0.13253012048192772,0.34285714285714286,0.1901840490797546,0.08426966292134831,0.30434782608695654,0.25878218993059393,0.08906310478716822,0.3684089583505104
565319,0.26570048309178745,0.06521739130434782,0.3090909090909091,0.2094240837696335,0.1318181818181818,0.2898550724637681,0.25891984948506896,0.08901041974536385,0.3682153492539101,0.2916666666666667,0.1452991452991453,0.2987012987012987,0.184,0.10071942446043165,0.20270270270270271,0.2587818256202214,0.0890636580235621,0.3684026905685815
564833,0.336,0.23931623931623933,0.44047619047619047,0.2711864406779661,0.1386861313868613,0.4215686274509804,0.25892170962804045,0.08900882017033757,0.36821849744620055,0.31,0.14705882352941177,0.3548387096774194,0.2784313725490196,0.11764705882352941,0.41904761904761906,0.2587849754211505,0.08906341591145557,0.36841044495814873
567160,0.4253393665158371,0.1878453038674033,0.3617021276595745,0.24539877300613497,0.13297872340425532,0.3384615384615385,0.2589213699465739,0.08900918966577252,0.36821361150754384,0.3177966101694915,0.14678899082568808,0.3466666666666667,0.248,0.08088235294117647,0.36904761904761907,0.25878447107536773,0.08906204787416709,0.3684117310712156
567556,0.3481781376518219,0.17703349282296652,0.3023255813953488,0.20512820512820512,0.09302325581395349,0.3472222222222222,0.25892214244216766,0.08900897287784555,0.3682202797793333,0.3925619834710744,0.1792452830188679,0.37894736842105264,0.2826086956521739,0.17857142857142858,0.34782608695652173,0.2587849754211505,0.08906341591145557,0.36841044495814873
565606,0.30522088353413657,0.12831858407079647,0.19736842105263158,0.19248826291079812,0.06167400881057269,0.34545454545454546,0.25892170962804045,0.08900882017033757,0.36821849744620055,0.3114754098360656,0.17682926829268292,0.3508771929824561,0.2018348623853211,0.10410958904109589,0.25961538461538464,0.25878090737857523,0.08906389703953453,0.36840538287483626
564735,0.26693227091633465,0.084070796460177,0.2537313432835821,0.2577777777777778,0.0963855421686747,0.3780487804878049,0.258923029705513,0.08900928502999358,0.3682206815227897,0.3563218390804598,0.22123893805309736,0.4838709677419355,0.2903225806451613,0.1214574898785425,0.3333333333333333,0.25878623817125934,0.08906418803569273,0.3684105658441476
565511,0.2677966101694915,0.0888030888030888,0.21518987341772153,0.1843137254901961,0.08602150537634409,0.2535211267605634,0.25892172189383134,0.08900876399662988,0.3682177713870274,0.2986425339366516,0.15270935960591134,0.45454545454545453,0.26108374384236455,0.13983050847457626,0.37209302325581395,0.2587841118931066,0.08906335583363481,0.36841080684932553
565991,0.3409090909090909,0.10504201680672269,0.3888888888888889,0.2551440329218107,0.0830188679245283,0.2857142857142857,0.25892070740879153,0.08900887499803584,0.3682191848128165,0.3316062176165803,0.1676300578034682,0.390625,0.2727272727272727,0.09465020576131687,0.39759036144578314,0.2587845058438161,0.08906367507390917,0.36840940060996324
566184,0.34146341463414637,0.09659090909090909,0.2857142857142857,0.17616580310880828,0.11467889908256881,0.23728813559322035,0.2589191210733554,0.08900911129063274,0.36821361150754384,0.24890829694323144,0.10194174757281553,0.19298245614035087,0.2222222222222222,0.12790697674418605,0.2289156626506024,0.25878333355109295,0.08906574202276434,0.3684064273019867
567063,0.44813278008298757,0.24338624338624337,0.4537037037037037,0.2537313432835821,0.1145374449339207,0.3116883116883117,0.2589219200070964,0.08901018075142371,0.36821523025015257,0.35555555555555557,0.1507537688442211,0.325,0.21428571428571427,0.11312217194570136,0.3283582089552239,0.25878218993059393,0.08906310478716822,0.3684089583505104
567264,0.32905982905982906,0.15458937198067632,0.4675324675324675,0.21693121693121692,0.09569377990430622,0.45901639344262296,0.2589219345613003,0.08900928502999358,0.3682202768507707,0.3657142857142857,0.27631578947368424,0.4921875,0.2297734627831715,0.09117647058823529,0.28431372549019607,0.2587848232746372,0.08906193242045363,0.3684074318928913
566568,0.29924242424242425,0.2297872340425532,0.4050632911392405,0.23504273504273504,0.14285714285714285,0.3404255319148936,0.2589218636721051,0.08900880839715905,0.3682162359691596,0.3284132841328413,0.16049382716049382,0.3146067415730337,0.2261904761904762,0.08029197080291971,0.3037974683544304,0.2587849415389724,0.08906307378092823,0.36840646757053863
564736,0.26693227091633465,0.084070796460177,0.2537313432835821,0.2577777777777778,0.0963855421686747,0.3780487804878049,0.258923029705513,0.08900928502999358,0.3682206815227897,0.3563218390804598,0.22123893805309736,0.4838709677419355,0.2903225806451613,0.1214574898785425,0.3333333333333333,0.25878623817125934,0.08906418803569273,0.3684105658441476
566472,0.2644927536231884,0.109375,0.2602739726027397,0.2450592885375494,0.08333333333333333,0.25882352941176473,0.2589219956796596,0.08900830956392997,0.3682195894903637,0.29537366548042704,0.13229571984435798,0.3253012048192771,0.18604651162790697,0.07194244604316546,0.19117647058823528,0.25878263264896717,0.08906266620679429,0.36840803445124815
565320,0.2605042016806723,0.08962264150943396,0.3225806451612903,0.19457013574660634,0.12648221343873517,0.29333333333333333,0.2589189792988347,0.08901043016349709,0.3682157539373328,0.28187919463087246,0.14393939393939395,0.2976190476190476,0.17985611510791366,0.10032362459546926,0.2222222222222222,0.2587818256202214,0.0890636580235621,0.3684026905685815
564931,0.30980392156862746,0.13733905579399142,0.3670886075949367,0.25757575757575757,0.14285714285714285,0.30952380952380953,0.25892170962804045,0.08900882017033757,0.36821849744620055,0.34801762114537443,0.16751269035532995,0.31645569620253167,0.21794871794871795,0.09302325581395349,0.25333333333333335,0.25878382056726007,0.08906317916404971,0.3684067085473746
567557,0.3481781376518219,0.17703349282296652,0.3023255813953488,0.20512820512820512,0.09302325581395349,0.3472222222222222,0.25892214244216766,0.08900897287784555,0.3682202797793333,0.3925619834710744,0.1792452830188679,0.37894736842105264,0.27932960893854747,0.16355140186915887,0.3176470588235294,0.2587849754211505,0.08906341591145557,0.36841044495814873
565607,0.30522088353413657,0.12831858407079647,0.19736842105263158,0.19248826291079812,0.06167400881057269,0.34545454545454546,0.25892170962804045,0.08900882017033757,0.36821849744620055,0.3114754098360656,0.17682926829268292,0.3508771929824561,0.2018348623853211,0.10410958904109589,0.25961538461538464,0.25878090737857523,0.08906389703953453,0.36840538287483626
567161,0.4087301587301587,0.19138755980861244,0.36893203883495146,0.22631578947368422,0.1324200913242009,0.3055555555555556,0.2589204997505847,0.0890092000906865,0.36821248079791613,0.3082706766917293,0.13524590163934427,0.3170731707317073,0.24555160142348753,0.08169934640522876,0.3723404255319149,0.25878447107536773,0.08906204787416709,0.3684117310712156
564834,0.36082474226804123,0.2777777777777778,0.47619047619047616,0.2773722627737226,0.13015873015873017,0.4358974358974359,0.25892111320314076,0.08900905781377358,0.3682175690459283,0.325,0.1678082191780822,0.3942307692307692,0.2841726618705036,0.12302839116719243,0.423728813559322,0.2587849754211505,0.08906341591145557,0.36841044495814873
565414,0.2708333333333333,0.12053571428571429,0.27692307692307694,0.2364341085271318,0.11643835616438356,0.3473684210526316,0.25892282680891865,0.08900908001411699,0.36821971148051447,0.4088050314465409,0.2825278810408922,0.46923076923076923,0.25435540069686413,0.06818181818181818,0.39361702127659576,0.2587834718626219,0.08906179488323886,0.368410164018276
564932,0.3108108108108108,0.137546468401487,0.358695652173913,0.26609442060085836,0.13703703703703704,0.32323232323232326,0.25892228900785824,0.0890089415990123,0.3682185390959613,0.3533834586466165,0.1896551724137931,0.32978723404255317,0.21851851851851853,0.09698996655518395,0.26136363636363635,0.25878382056726007,0.08906317916404971,0.3684067085473746
567064,0.4306569343065693,0.2328767123287671,0.4322033898305085,0.24786324786324787,0.12030075187969924,0.3333333333333333,0.25892151671670444,0.089010307380775,0.36821527191882775,0.3574144486692015,0.16956521739130434,0.3404255319148936,0.2149122807017544,0.109375,0.3116883116883117,0.25878218993059393,0.08906310478716822,0.3684089583505104
565512,0.2865671641791045,0.09931506849315068,0.25,0.1953125,0.08896797153024912,0.29333333333333333,0.25892172189383134,0.08900876399662988,0.3682177713870274,0.2890625,0.1694915254237288,0.4594594594594595,0.2669491525423729,0.14492753623188406,0.36893203883495146,0.2587841118931066,0.08906335583363481,0.36841080684932553
565321,0.2743682310469314,0.08979591836734693,0.35526315789473684,0.2054263565891473,0.11643835616438356,0.27586206896551724,0.25891913335518096,0.08901041838136484,0.3682150279095012,0.28486646884273,0.14950166112956811,0.28125,0.1864951768488746,0.10632183908045977,0.25263157894736843,0.2587818256202214,0.0890636580235621,0.3684026905685815
565992,0.3561643835616438,0.1596958174904943,0.3942307692307692,0.2509090909090909,0.0924092409240924,0.28865979381443296,0.2589201916495551,0.08900945085664289,0.3682174887031717,0.3347826086956522,0.17647058823529413,0.38961038961038963,0.28174603174603174,0.09352517985611511,0.4020618556701031,0.2587845058438161,0.08906367507390917,0.36840940060996324
567162,0.40217391304347827,0.18502202643171806,0.36036036036036034,0.22972972972972974,0.12598425196850394,0.3132530120481928,0.2589203800180859,0.08900896110403475,0.3682123201384309,0.3110367892976589,0.15328467153284672,0.3225806451612903,0.23809523809523808,0.09742120343839542,0.3394495412844037,0.25878447107536773,0.08906204787416709,0.3684117310712156
566185,0.3483606557377049,0.11320754716981132,0.3058823529411765,0.18181818181818182,0.09765625,0.26865671641791045,0.25891926536130305,0.08900855629431098,0.36821393586346035,0.24528301886792453,0.11983471074380166,0.24615384615384617,0.23574144486692014,0.12040133779264214,0.25510204081632654,0.25878333355109295,0.08906574202276434,0.3684064273019867
567265,0.3235294117647059,0.1598360655737705,0.4318181818181818,0.2422907488986784,0.1062992125984252,0.45121951219512196,0.2589223721589354,0.08900981648525033,0.36822128852615826,0.37721518987341773,0.2807017543859649,0.48322147651006714,0.23410404624277456,0.08465608465608465,0.2743362831858407,0.2587848232746372,0.08906193242045363,0.3684074318928913
567558,0.36024844720496896,0.23465703971119134,0.39655172413793105,0.22525597269624573,0.10122699386503067,0.4444444444444444,0.2589226631798172,0.08900947035025406,0.3682236361291432,0.4012158054711246,0.21678321678321677,0.45454545454545453,0.29959514170040485,0.1482758620689655,0.4017094017094017,0.2587849754211505,0.08906341591145557,0.36841044495814873
565608,0.3177570093457944,0.1541095890410959,0.23529411764705882,0.19424460431654678,0.07023411371237458,0.28,0.2589206487923781,0.08900902383909731,0.3682158729476324,0.3059360730593607,0.15267175572519084,0.31343283582089554,0.21882951653944022,0.10068649885583524,0.27692307692307694,0.25878090737857523,0.08906389703953453,0.36840538287483626
566569,0.30976430976430974,0.22433460076045628,0.3804347826086957,0.23938223938223938,0.1423841059602649,0.29523809523809524,0.25892133813843476,0.08901020431323224,0.3682138941860358,0.34394904458598724,0.18478260869565216,0.3148148148148148,0.23076923076923078,0.08917197452229299,0.2872340425531915,0.2587849415389724,0.08906307378092823,0.36840646757053863
